timestamp,site,buy,sell
2025-10-26T12:30:20+03:00,tavex_100g,22828.0,22458.0
2025-10-26T12:37:53+03:00,topgold_100g,22749.0,22749.0
2025-10-26T12:37:53+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T12:37:53+03:00,tavex_1g,256.0,232.0
2025-10-26T12:37:53+03:00,tavex_100g,22828.0,22458.0
2025-10-26T12:43:53+03:00,topgold_100g,22749.0,22749.0
2025-10-26T12:43:53+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T12:43:53+03:00,tavex_1g,256.0,232.0
2025-10-26T12:43:53+03:00,tavex_100g,22828.0,22458.0
2025-10-26T12:50:17+03:00,topgold_100g,22749.0,22749.0
2025-10-26T12:50:17+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T12:50:17+03:00,tavex_1g,256.0,232.0
2025-10-26T12:50:17+03:00,tavex_100g,22828.0,22458.0
2025-10-26T12:56:01+03:00,topgold_100g,22749.0,22749.0
2025-10-26T12:56:01+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T12:56:01+03:00,tavex_1g,256.0,232.0
2025-10-26T12:56:01+03:00,tavex_100g,22828.0,22458.0
2025-10-26T13:10:57+03:00,topgold_100g,22749.0,22749.0
2025-10-26T13:10:57+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T13:10:57+03:00,tavex_1g,256.0,232.0
2025-10-26T13:10:57+03:00,tavex_100g,22828.0,22458.0
2025-10-26T13:30:38+03:00,topgold_100g,22749.0,22749.0
2025-10-26T13:30:38+03:00,zlatenrezerv_100g,22764.77,22362.38
2025-10-26T13:30:38+03:00,tavex_1g,256.0,232.0
2025-10-26T13:30:38+03:00,tavex_100g,22828.0,22458.0
2025-10-26T13:41:21+03:00,topgold_100g,22749.0,22749.0
2025-10-26T13:41:21+03:00,zlatenrezerv_100g,22764.77,22362.38
2025-10-26T13:41:21+03:00,tavex_1g,256.0,232.0
2025-10-26T13:41:21+03:00,tavex_100g,22828.0,22458.0
2025-10-26T13:47:57+03:00,topgold_100g,22749.0,22749.0
2025-10-26T13:47:57+03:00,zlatenrezerv_100g,22764.77,22362.38
2025-10-26T13:47:57+03:00,tavex_1g,256.0,232.0
2025-10-26T13:47:57+03:00,tavex_100g,22828.0,22458.0
2025-10-26T13:54:03+03:00,topgold_100g,22749.0,22749.0
2025-10-26T13:54:03+03:00,zlatenrezerv_100g,22764.77,22370.38
2025-10-26T13:54:03+03:00,tavex_1g,256.0,232.0
2025-10-26T13:54:03+03:00,tavex_100g,22828.0,22458.0
2025-10-26T14:00:00+03:00,topgold_100g,22749.0,22749.0
2025-10-26T14:00:00+03:00,zlatenrezerv_100g,22772.91,22370.38
2025-10-26T14:00:00+03:00,tavex_1g,256.0,232.0
